MHIST_djh.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=57.00
MHIST_dpf.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=71.00
MHIST_and.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=59.00
MHIST_act.png: shape=(224, 224, 3), red_iqr=66.00, blue_iqr=57.00
MHIST_cxk.png: shape=(224, 224, 3), red_iqr=75.00, blue_iqr=64.00
MHIST_abp.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=56.00
MHIST_cyo.png: shape=(224, 224, 3), red_iqr=102.00, blue_iqr=83.00
MHIST_aak.png: shape=(224, 224, 3), red_iqr=91.00, blue_iqr=77.00
MHIST_czt.png: shape=(224, 224, 3), red_iqr=64.00, blue_iqr=59.00
MHIST_acc.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=66.00
MHIST_czc.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=59.00
MHIST_abg.png: shape=(224, 224, 3), red_iqr=66.00, blue_iqr=54.00
MHIST_cyx.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=65.00
MHIST_bsl.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=67.00
MHIST_bpw.png: shape=(224, 224, 3), red_iqr=65.00, blue_iqr=59.00
MHIST_brh.png: shape=(224, 224, 3), red_iqr=95.00, blue_iqr=67.00
MHIST_bqs.png: shape=(224, 224, 3), red_iqr=75.00, blue_iqr=61.00
MHIST_bqd.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=70.00
MHIST_enw.png: shape=(224, 224, 3), red_iqr=70.00, blue_iqr=66.00
MHIST_eml.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=74.00
MHIST_bkj.png: shape=(224, 224, 3), red_iqr=97.00, blue_iqr=85.00
MHIST_bhq.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=62.00
MHIST_bjn.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=58.00
MHIST_biu.png: shape=(224, 224, 3), red_iqr=98.00, blue_iqr=82.00
MHIST_eos.png: shape=(224, 224, 3), red_iqr=104.00, blue_iqr=85.00
MHIST_elh.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=60.00
MHIST_bhf.png: shape=(224, 224, 3), red_iqr=87.00, blue_iqr=77.00
MHIST_bib.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=72.00
MHIST_bjy.png: shape=(224, 224, 3), red_iqr=60.00, blue_iqr=50.00
MHIST_eod.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=52.00
MHIST_eao.png: shape=(224, 224, 3), red_iqr=69.00, blue_iqr=54.00
MHIST_ebt.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=71.00
MHIST_bdr.png: shape=(224, 224, 3), red_iqr=58.00, blue_iqr=40.00
MHIST_bgi.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=66.00
MHIST_bev.png: shape=(224, 224, 3), red_iqr=92.00, blue_iqr=79.00
MHIST_bfm.png: shape=(224, 224, 3), red_iqr=59.00, blue_iqr=51.00
MHIST_ecp.png: shape=(224, 224, 3), red_iqr=94.00, blue_iqr=78.00
MHIST_ebc.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=66.00
MHIST_eax.png: shape=(224, 224, 3), red_iqr=81.00, blue_iqr=76.00
MHIST_bde.png: shape=(224, 224, 3), red_iqr=90.00, blue_iqr=73.00
MHIST_bfz.png: shape=(224, 224, 3), red_iqr=64.00, blue_iqr=58.00
MHIST_bea.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=59.00
MHIST_ecg.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=59.00
MHIST_ecf.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=74.00
MHIST_eay.png: shape=(224, 224, 3), red_iqr=65.00, blue_iqr=54.00
MHIST_ebb.png: shape=(224, 224, 3), red_iqr=62.00, blue_iqr=70.00
MHIST_bdd.png: shape=(224, 224, 3), red_iqr=93.00, blue_iqr=69.00
MHIST_bfl.png: shape=(224, 224, 3), red_iqr=105.00, blue_iqr=86.00
MHIST_bew.png: shape=(224, 224, 3), red_iqr=62.00, blue_iqr=51.00
MHIST_ecq.png: shape=(224, 224, 3), red_iqr=84.00, blue_iqr=68.00
MHIST_ebu.png: shape=(224, 224, 3), red_iqr=85.00, blue_iqr=73.00
MHIST_ean.png: shape=(224, 224, 3), red_iqr=85.00, blue_iqr=76.00
MHIST_bgh.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=66.00
MHIST_bds.png: shape=(224, 224, 3), red_iqr=87.00, blue_iqr=66.00
MHIST_bjx.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=69.00
MHIST_bic.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=67.00
MHIST_eoe.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=74.00
MHIST_ena.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=59.00
MHIST_emz.png: shape=(224, 224, 3), red_iqr=66.00, blue_iqr=59.00
MHIST_bhg.png: shape=(224, 224, 3), red_iqr=84.00, blue_iqr=66.00
MHIST_bit.png: shape=(224, 224, 3), red_iqr=89.00, blue_iqr=71.00
MHIST_bjo.png: shape=(224, 224, 3), red_iqr=69.00, blue_iqr=61.00
MHIST_eli.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=63.00
MHIST_eor.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=63.00
MHIST_emm.png: shape=(224, 224, 3), red_iqr=56.00, blue_iqr=51.00
MHIST_env.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=58.00
MHIST_bhp.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=68.00
MHIST_bkk.png: shape=(224, 224, 3), red_iqr=91.00, blue_iqr=77.00
MHIST_bqe.png: shape=(224, 224, 3), red_iqr=58.00, blue_iqr=51.00
MHIST_bsz.png: shape=(224, 224, 3), red_iqr=70.00, blue_iqr=61.00
MHIST_bpa.png: shape=(224, 224, 3), red_iqr=58.00, blue_iqr=46.00
MHIST_bqr.png: shape=(224, 224, 3), red_iqr=64.00, blue_iqr=60.00
MHIST_bri.png: shape=(224, 224, 3), red_iqr=87.00, blue_iqr=72.00
MHIST_bpv.png: shape=(224, 224, 3), red_iqr=70.00, blue_iqr=61.00
MHIST_bsm.png: shape=(224, 224, 3), red_iqr=64.00, blue_iqr=60.00
MHIST_cyy.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=69.00
MHIST_abf.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=92.00
MHIST_czb.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=61.00
MHIST_acb.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=68.00
MHIST_czu.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=78.00
MHIST_aaj.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=74.00
MHIST_cyn.png: shape=(224, 224, 3), red_iqr=56.00, blue_iqr=46.00
MHIST_abq.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=56.00
MHIST_cxj.png: shape=(224, 224, 3), red_iqr=92.00, blue_iqr=78.00
MHIST_acu.png: shape=(224, 224, 3), red_iqr=63.00, blue_iqr=71.00
MHIST_dpg.png: shape=(224, 224, 3), red_iqr=69.00, blue_iqr=55.00
MHIST_cva.png: shape=(224, 224, 3), red_iqr=63.00, blue_iqr=48.00
MHIST_cuz.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=58.00
MHIST_ane.png: shape=(224, 224, 3), red_iqr=75.00, blue_iqr=63.00
MHIST_cwe.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=62.00
MHIST_alz.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=72.00
MHIST_aoa.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=52.00
MHIST_drx.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=66.00
MHIST_dqc.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=70.00
MHIST_dpp.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=65.00
MHIST_dsk.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=64.00
MHIST_cum.png: shape=(224, 224, 3), red_iqr=117.00, blue_iqr=106.00
MHIST_anr.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=63.00
MHIST_cvv.png: shape=(224, 224, 3), red_iqr=63.00, blue_iqr=57.00
MHIST_ami.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=61.00
MHIST_cti.png: shape=(224, 224, 3), red_iqr=68.25, blue_iqr=57.00
MHIST_aov.png: shape=(224, 224, 3), red_iqr=84.00, blue_iqr=70.00
MHIST_cwr.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=75.00
MHIST_alm.png: shape=(224, 224, 3), red_iqr=81.00, blue_iqr=70.00
MHIST_dqt.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=64.00
MHIST_dro.png: shape=(224, 224, 3), red_iqr=57.00, blue_iqr=52.00
MHIST_cbd.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=60.00
MHIST_ddb.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=74.00
MHIST_dgy.png: shape=(224, 224, 3), red_iqr=56.00, blue_iqr=40.00
MHIST_def.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=66.00
MHIST_cbs.png: shape=(224, 224, 3), red_iqr=37.00, blue_iqr=37.00
MHIST_ayl.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=60.00
MHIST_cah.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=70.00
MHIST_azw.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=55.00
MHIST_dgn.png: shape=(224, 224, 3), red_iqr=85.00, blue_iqr=71.00
MHIST_ddu.png: shape=(224, 224, 3), red_iqr=69.00, blue_iqr=62.00
MHIST_dfj.png: shape=(224, 224, 3), red_iqr=59.00, blue_iqr=53.00
MHIST_deq.png: shape=(224, 224, 3), red_iqr=54.00, blue_iqr=46.00
MHIST_ccw.png: shape=(224, 224, 3), red_iqr=86.00, blue_iqr=81.00
MHIST_axh.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=59.00
MHIST_cng.png: shape=(224, 224, 3), red_iqr=89.00, blue_iqr=72.00
MHIST_aux.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=65.00
MHIST_avc.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=65.00
MHIST_dkz.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=63.00
MHIST_dha.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=64.00
MHIST_die.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=70.00
MHIST_coc.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=61.00
MHIST_clx.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=59.00
MHIST_awg.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=62.00
MHIST_cmk.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=62.00
MHIST_avt.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=62.00
MHIST_cnp.png: shape=(224, 224, 3), red_iqr=89.00, blue_iqr=77.00
MHIST_auo.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=66.00
MHIST_dhv.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=59.00
MHIST_dkm.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=65.00
MHIST_dir.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=60.00
MHIST_dji.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=71.00
MHIST_clo.png: shape=(224, 224, 3), red_iqr=49.00, blue_iqr=45.00
MHIST_awp.png: shape=(224, 224, 3), red_iqr=60.00, blue_iqr=49.00
MHIST_cot.png: shape=(224, 224, 3), red_iqr=89.00, blue_iqr=75.00
MHIST_atk.png: shape=(224, 224, 3), red_iqr=90.00, blue_iqr=72.00
MHIST_dko.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=63.00
MHIST_dht.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=68.00
MHIST_aum.png: shape=(224, 224, 3), red_iqr=66.00, blue_iqr=60.00
MHIST_cnr.png: shape=(224, 224, 3), red_iqr=92.00, blue_iqr=75.00
MHIST_avv.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=59.00
MHIST_cmi.png: shape=(224, 224, 3), red_iqr=84.00, blue_iqr=73.00
MHIST_ati.png: shape=(224, 224, 3), red_iqr=94.00, blue_iqr=70.00
MHIST_cov.png: shape=(224, 224, 3), red_iqr=40.00, blue_iqr=48.00
MHIST_awr.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=72.00
MHIST_clm.png: shape=(224, 224, 3), red_iqr=54.00, blue_iqr=48.00
MHIST_djk.png: shape=(224, 224, 3), red_iqr=98.00, blue_iqr=79.00
MHIST_dip.png: shape=(224, 224, 3), red_iqr=56.00, blue_iqr=49.00
MHIST_dhc.png: shape=(224, 224, 3), red_iqr=86.00, blue_iqr=73.00
MHIST_dkx.png: shape=(224, 224, 3), red_iqr=59.00, blue_iqr=51.00
MHIST_ava.png: shape=(224, 224, 3), red_iqr=101.00, blue_iqr=80.00
MHIST_auz.png: shape=(224, 224, 3), red_iqr=59.00, blue_iqr=50.00
MHIST_cne.png: shape=(224, 224, 3), red_iqr=87.00, blue_iqr=72.00
MHIST_awe.png: shape=(224, 224, 3), red_iqr=92.00, blue_iqr=73.00
MHIST_clz.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=59.00
MHIST_coa.png: shape=(224, 224, 3), red_iqr=89.00, blue_iqr=75.00
MHIST_dig.png: shape=(224, 224, 3), red_iqr=75.00, blue_iqr=63.00
MHIST_ddw.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=68.00
MHIST_dgl.png: shape=(224, 224, 3), red_iqr=66.00, blue_iqr=59.00
MHIST_azu.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=72.00
MHIST_caj.png: shape=(224, 224, 3), red_iqr=65.00, blue_iqr=54.00
MHIST_ayn.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=64.00
MHIST_cbq.png: shape=(224, 224, 3), red_iqr=90.00, blue_iqr=75.00
MHIST_axj.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=65.00
MHIST_ccu.png: shape=(224, 224, 3), red_iqr=62.00, blue_iqr=61.00
MHIST_des.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=57.00
MHIST_dfh.png: shape=(224, 224, 3), red_iqr=62.00, blue_iqr=52.00
MHIST_ayy.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=77.00
MHIST_cbf.png: shape=(224, 224, 3), red_iqr=109.00, blue_iqr=91.00
MHIST_azb.png: shape=(224, 224, 3), red_iqr=84.00, blue_iqr=72.00
MHIST_ccb.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=67.00
MHIST_ded.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=68.00
MHIST_amk.png: shape=(224, 224, 3), red_iqr=81.00, blue_iqr=71.00
MHIST_cvt.png: shape=(224, 224, 3), red_iqr=103.00, blue_iqr=86.00
MHIST_anp.png: shape=(224, 224, 3), red_iqr=81.00, blue_iqr=63.00
MHIST_cuo.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=62.00
MHIST_dsi.png: shape=(224, 224, 3), red_iqr=84.00, blue_iqr=73.00
MHIST_dpr.png: shape=(224, 224, 3), red_iqr=64.00, blue_iqr=78.00
MHIST_drm.png: shape=(224, 224, 3), red_iqr=85.00, blue_iqr=69.00
MHIST_dqv.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=62.00
MHIST_alo.png: shape=(224, 224, 3), red_iqr=73.00, blue_iqr=57.00
MHIST_cwp.png: shape=(224, 224, 3), red_iqr=84.00, blue_iqr=56.00
MHIST_aot.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=61.00
MHIST_ctk.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=55.00
MHIST_ang.png: shape=(224, 224, 3), red_iqr=58.00, blue_iqr=41.00
MHIST_cux.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=64.00
MHIST_cvc.png: shape=(224, 224, 3), red_iqr=93.00, blue_iqr=80.00
MHIST_dpe.png: shape=(224, 224, 3), red_iqr=76.00, blue_iqr=62.00
MHIST_dqa.png: shape=(224, 224, 3), red_iqr=79.00, blue_iqr=62.00
MHIST_drz.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=71.00
MHIST_aoc.png: shape=(224, 224, 3), red_iqr=97.25, blue_iqr=80.00
MHIST_alx.png: shape=(224, 224, 3), red_iqr=66.00, blue_iqr=54.00
MHIST_cwg.png: shape=(224, 224, 3), red_iqr=60.00, blue_iqr=48.00
MHIST_abs.png: shape=(224, 224, 3), red_iqr=68.00, blue_iqr=59.00
MHIST_cyl.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=62.00
MHIST_aah.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=60.00
MHIST_czw.png: shape=(224, 224, 3), red_iqr=61.00, blue_iqr=39.00
MHIST_acw.png: shape=(224, 224, 3), red_iqr=61.00, blue_iqr=48.00
MHIST_cxh.png: shape=(224, 224, 3), red_iqr=69.00, blue_iqr=55.00
MHIST_abd.png: shape=(224, 224, 3), red_iqr=58.00, blue_iqr=53.00
MHIST_brk.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=76.00
MHIST_bqp.png: shape=(224, 224, 3), red_iqr=45.00, blue_iqr=57.00
MHIST_bso.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=59.00
MHIST_bpt.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=58.00
MHIST_bqg.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=59.00
MHIST_bpc.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=68.00
MHIST_bsx.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=72.00
MHIST_eop.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=54.00
MHIST_elk.png: shape=(224, 224, 3), red_iqr=55.00, blue_iqr=49.00
MHIST_bjm.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=70.00
MHIST_biv.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=72.00
MHIST_bki.png: shape=(224, 224, 3), red_iqr=60.00, blue_iqr=67.00
MHIST_bhr.png: shape=(224, 224, 3), red_iqr=95.00, blue_iqr=85.00
MHIST_ent.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=69.00
MHIST_emo.png: shape=(224, 224, 3), red_iqr=92.00, blue_iqr=69.00
MHIST_eog.png: shape=(224, 224, 3), red_iqr=74.00, blue_iqr=61.00
MHIST_bia.png: shape=(224, 224, 3), red_iqr=36.00, blue_iqr=35.00
MHIST_bjz.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=44.00
MHIST_bhe.png: shape=(224, 224, 3), red_iqr=70.00, blue_iqr=66.00
MHIST_emx.png: shape=(224, 224, 3), red_iqr=70.00, blue_iqr=57.00
MHIST_enc.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=60.00
MHIST_ecs.png: shape=(224, 224, 3), red_iqr=100.00, blue_iqr=81.00
MHIST_beu.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=56.00
MHIST_bfn.png: shape=(224, 224, 3), red_iqr=95.00, blue_iqr=79.00
MHIST_bdq.png: shape=(224, 224, 3), red_iqr=53.00, blue_iqr=47.00
MHIST_bgj.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=63.00
MHIST_eal.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=63.00
MHIST_ebw.png: shape=(224, 224, 3), red_iqr=75.00, blue_iqr=61.00
MHIST_ecd.png: shape=(224, 224, 3), red_iqr=87.00, blue_iqr=77.00
MHIST_bfy.png: shape=(224, 224, 3), red_iqr=58.00, blue_iqr=49.00
MHIST_beb.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=69.00
MHIST_bdf.png: shape=(224, 224, 3), red_iqr=91.00, blue_iqr=75.00
MHIST_bdg.png: shape=(224, 224, 3), red_iqr=88.00, blue_iqr=70.00
MHIST_eaz.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=70.00
MHIST_eba.png: shape=(224, 224, 3), red_iqr=55.00, blue_iqr=48.00
MHIST_ece.png: shape=(224, 224, 3), red_iqr=97.00, blue_iqr=81.00
MHIST_bec.png: shape=(224, 224, 3), red_iqr=80.00, blue_iqr=65.00
MHIST_bfx.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=66.00
MHIST_bgk.png: shape=(224, 224, 3), red_iqr=70.00, blue_iqr=61.00
MHIST_bdp.png: shape=(224, 224, 3), red_iqr=55.00, blue_iqr=61.00
MHIST_ebv.png: shape=(224, 224, 3), red_iqr=75.00, blue_iqr=65.00
MHIST_eam.png: shape=(224, 224, 3), red_iqr=85.00, blue_iqr=68.00
MHIST_ecr.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=58.00
MHIST_bfo.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=59.00
MHIST_bet.png: shape=(224, 224, 3), red_iqr=72.00, blue_iqr=64.00
MHIST_bhd.png: shape=(224, 224, 3), red_iqr=89.00, blue_iqr=68.00
MHIST_enb.png: shape=(224, 224, 3), red_iqr=99.00, blue_iqr=82.00
MHIST_emy.png: shape=(224, 224, 3), red_iqr=82.00, blue_iqr=67.00
MHIST_eof.png: shape=(224, 224, 3), red_iqr=77.00, blue_iqr=72.00
MHIST_bhs.png: shape=(224, 224, 3), red_iqr=92.00, blue_iqr=77.00
MHIST_bkh.png: shape=(224, 224, 3), red_iqr=78.00, blue_iqr=61.00
MHIST_emn.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=64.00
MHIST_enu.png: shape=(224, 224, 3), red_iqr=52.00, blue_iqr=49.00
MHIST_elj.png: shape=(224, 224, 3), red_iqr=67.00, blue_iqr=52.00
MHIST_eoq.png: shape=(224, 224, 3), red_iqr=66.00, blue_iqr=60.00
MHIST_biw.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=60.00
MHIST_bjl.png: shape=(224, 224, 3), red_iqr=59.00, blue_iqr=44.00
MHIST_bsy.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=67.00
MHIST_bpb.png: shape=(224, 224, 3), red_iqr=86.00, blue_iqr=67.00
MHIST_bqf.png: shape=(224, 224, 3), red_iqr=115.00, blue_iqr=99.00
MHIST_bpu.png: shape=(224, 224, 3), red_iqr=83.00, blue_iqr=52.00
MHIST_bsn.png: shape=(224, 224, 3), red_iqr=70.00, blue_iqr=70.00
MHIST_bqq.png: shape=(224, 224, 3), red_iqr=97.00, blue_iqr=80.00
MHIST_brj.png: shape=(224, 224, 3), red_iqr=43.00, blue_iqr=39.00
MHIST_aca.png: shape=(224, 224, 3), red_iqr=61.00, blue_iqr=45.00
MHIST_cyz.png: shape=(224, 224, 3), red_iqr=71.00, blue_iqr=65.00
